id	filename	md5	size	state
71d38c2e-3dc2-4c9c-af63-61be414048c5	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-V1-A8MF-01A-11D-A365-05.gdc_hg38.txt	86b0c416bc04cd23063081e284b68d08	141287915	released
849743b4-68c3-4575-b53b-7995f92528d8	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7AZ-01A-12D-A32C-05.gdc_hg38.txt	32bb44a28e48aec180eba9b43abf909c	141300574	released
803347ab-ccf8-4f3f-a442-008fa8aa768f	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-XK-AAJA-01A-11D-A41L-05.gdc_hg38.txt	3ba4ad3ce9bf374546be6fe611f7b617	141294432	released
420099c9-78dd-4735-b61d-3951f64b8e4b	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5510-01A-01D-1578-05.gdc_hg38.txt	e4451f8e9d6e4cc22732b43b0c4c2dac	141290724	released
4ea5095c-cd27-423a-b8c0-bc1288e0d30c	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67O-01A-11D-A30F-05.gdc_hg38.txt	3849b37f5e2ebd2fd39b13e03fdc4b79	141293183	released
bc992e0b-6a12-4fd1-a1d2-87c6bfab5dfe	jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-KK-A6E0-01A-11D-A30Z-05.gdc_hg38.txt	062e368d50991cab334ae630f263115a	141294185	released
ef538279-7d79-4f0c-a768-930a6c7e844e	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6342-01A-11D-1963-05.gdc_hg38.txt	a728fa8d194b146f8cb5c8bf192e8744	141286401	released
b0c17daa-2c6a-4021-95de-4904c75c90c4	jhu-usc.edu_PRAD.HumanMethylation450.6.lvl-3.TCGA-EJ-8474-01A-11D-2399-05.gdc_hg38.txt	7c9c19291249f5607549bf419544ec1a	141273075	released
2b7e4a4f-02c4-46a7-86ed-7322aa7145fb	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5764-01A-21D-1578-05.gdc_hg38.txt	d3823bb42d1443c2353f70cb64264b10	141289942	released
0af69e51-27fc-4d43-8cbc-a7580977ddea	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-XK-AAJR-01A-11D-A41L-05.gdc_hg38.txt	917d30dfe6c0620cac57018edb096bca	141294149	released
d8edbec3-d6ba-4945-a2a2-260ae27cb8f9	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8S9-01A-11D-A378-05.gdc_hg38.txt	71e020a253a4e16caa6378ec374db990	141299028	released
34468c46-cbf0-4fdb-a6f1-85244845ab4e	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6333-11A-01D-1963-05.gdc_hg38.txt	2cb55385dbd828d5d8df3b2dae325f90	141302044	released
a52a1d08-3566-4f0c-9f02-e6d5f1b960af	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9L0-01A-11D-A41L-05.gdc_hg38.txt	ba9616e27c8fed841222bbeb07908ab1	141292174	released
80595646-01b7-4a4a-86a6-ae3c67da9c9d	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W1-01A-11D-A378-05.gdc_hg38.txt	0c53f9a8bce2642f170fbda3dc6439ee	141300351	released
9e95242a-2eb9-4441-8367-be2e9122076d	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7788-01A-11D-2116-05.gdc_hg38.txt	44a0ba8eca0781fe82ce1cf997e7995f	141285567	released
331ce06b-37dd-4444-aeab-98fe194742e8	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9OX-01A-11D-A41L-05.gdc_hg38.txt	34f763b71321eb994535471eb6d9ced7	141294100	released
f5700680-cbf8-4725-8e55-5928ea2672e2	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-XK-AAIV-01A-11D-A41L-05.gdc_hg38.txt	ca9f0c04bffc1dca52533eca8eff9c9b	141285282	released
aac707c3-eea1-4617-9cfe-f09471023037	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8MM-01A-11D-A378-05.gdc_hg38.txt	27d07cc26caec165c8fdb36586767d3a	141290972	released
22bd6cb5-3e9b-4045-a7f1-57989633a28a	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9LN-01A-11D-A41L-05.gdc_hg38.txt	73f608ed3c7bfd9602ea68e4f6663802	141280739	released
b69c934e-52aa-4279-9855-058a859254e2	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-KK-A8IH-01A-11D-A365-05.gdc_hg38.txt	d3fc43ce52dca8f1c347ac57b4627fca	141291128	released
86e2366b-9836-46d9-8826-f6019c9112f3	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67L-01A-11D-A30F-05.gdc_hg38.txt	92a32374c23b53fef8845365a5769c71	141293793	released
a3de098a-2c2d-4611-aeb0-1b5bf1e04bf3	jhu-usc.edu_PRAD.HumanMethylation450.14.lvl-3.TCGA-EJ-A6RA-01A-11D-A33U-05.gdc_hg38.txt	53f9c7c28f0bb8e990169630cf5d0990	141272702	released
754d4048-36d8-43b9-9b62-59c26da64968	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-XK-AAK1-01A-11D-A41L-05.gdc_hg38.txt	028eae86678ebb6347e5600ccb5965da	141294622	released
5d3b3b91-ed94-4de1-9212-002e11fc5941	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7745-11A-01D-2116-05.gdc_hg38.txt	846f5f081088c2fdd43f2d322deba168	141302618	released
73110954-c779-404d-9e98-8fa259778a35	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5512-01A-01D-1578-05.gdc_hg38.txt	db76fad15e72f43472a81322e92dfd34	141278854	released
666ebbbe-2567-4727-9781-01cb713a3f3e	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-M7-A725-01A-12D-A32C-05.gdc_hg38.txt	48d452d0d52c1357edb8ef3185048f5d	141275200	released
812e6d61-7f74-4d3b-bee5-87b75bc44227	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7784-11A-01D-2116-05.gdc_hg38.txt	5eff147733611592ee4b34ed64865e4a	141297942	released
4e25f24d-c5bd-46a6-b53a-788e9b4c2382	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8WL-01A-11D-A378-05.gdc_hg38.txt	7f7e0bc32bc16d01de34336a658de081	141291986	released
c11845a4-1696-45c3-b8ea-0c066aa3b03e	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6351-11A-01D-1963-05.gdc_hg38.txt	79ab828a8e23c30314c630181609d10e	141269625	released
f12d19ce-1db9-4159-a6f2-ffa7efbdf883	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-EJ-7318-01B-11D-A32C-05.gdc_hg38.txt	535a3dd9b5096e6b776f17c03a4b05e0	141283056	released
295d3c5b-5cc3-46f2-b927-0cd9b1d160ea	jhu-usc.edu_PRAD.HumanMethylation450.2.lvl-3.TCGA-G9-6385-11A-01D-1787-05.gdc_hg38.txt	49677c45c3bb6702ff0ebfead448d190	141290756	released
1aa37ba3-fa1f-4df6-bbe5-83bb738211de	jhu-usc.edu_PRAD.HumanMethylation450.14.lvl-3.TCGA-KC-A7FD-01A-11D-A33U-05.gdc_hg38.txt	08bcc104919e0d2b9847ba8343b0458a	141278791	released
9501989e-3981-4d33-a99d-22eea2aea929	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7745-01A-11D-2116-05.gdc_hg38.txt	ab37daf78b66198a7e9552e7f307a2aa	141286587	released
66441114-4e19-4664-b7ac-e3c87836a4b3	jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-H9-A6BX-01A-31D-A30Z-05.gdc_hg38.txt	680816e2d0a38012156bf19d5a5ea6ec	141300938	released
9da0e2f9-fb73-481b-95fc-a952985f7d7c	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-YL-A9WY-01A-11D-A41L-05.gdc_hg38.txt	49951de0ee4662358ba6d9338df9cb5b	141294601	released
ab13aa46-b60e-4841-a146-90a4ad6658c9	jhu-usc.edu_PRAD.HumanMethylation450.15.lvl-3.TCGA-J9-A8CM-01A-11D-A34V-05.gdc_hg38.txt	f5c33e68886d3f6dc89a22f84fef284f	141282196	released
1d816769-247d-4474-9882-869eb6d647c5	jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-KK-A6E1-01A-11D-A30Z-05.gdc_hg38.txt	056d890db181c0f0f0974921ed90f7e1	141303985	released
eb597ff4-b290-4e42-af92-cf512f05441c	jhu-usc.edu_PRAD.HumanMethylation450.6.lvl-3.TCGA-EJ-8470-01A-11D-2399-05.gdc_hg38.txt	fd7119d63d5295b35b229fd26f86ec88	141279987	released
5038ba69-3459-49fa-9efd-7f598601d8c7	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7740-01A-11D-2116-05.gdc_hg38.txt	3a5e34cbffcf28aaac3542340b5c2de2	141291409	released
38a67cc9-260c-4d4f-a527-689243e6c80b	jhu-usc.edu_PRAD.HumanMethylation450.12.lvl-3.TCGA-G9-6347-01A-11D-A31M-05.gdc_hg38.txt	05248ab3a1f19fbbcc683002d8548cbe	141289088	released
9acd4ce9-3fd7-418e-bd2f-ea48745baea5	jhu-usc.edu_PRAD.HumanMethylation450.14.lvl-3.TCGA-SU-A7E7-01A-22D-A33U-05.gdc_hg38.txt	9ff3cf7e5ee42b0956e6f0dabbbaed15	141269302	released
001cc903-701a-47a9-b404-8675a051fc59	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7210-01A-11D-2116-05.gdc_hg38.txt	4595b097a53a7c85370264b251f3b2b0	141288425	released
19a0224b-292c-4eb1-9edd-35fbece75265	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-V1-A8MG-01A-11D-A365-05.gdc_hg38.txt	c709530088c4da9213dceb041e0fbc4c	141284696	released
600d468a-70a5-48ce-bda4-8dd61cd1dbc7	jhu-usc.edu_PRAD.HumanMethylation450.5.lvl-3.TCGA-HC-8256-01A-11D-2261-05.gdc_hg38.txt	290d2d4ad30c4860df85ecacef444b31	141282627	released
0f89dc76-4e31-4785-b856-2aa3be1041e1	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5738-01A-11D-1578-05.gdc_hg38.txt	3c94f98c40a31831022af142b6eea104	141292648	released
4a98eb33-85d4-46dd-aaf8-b05959b12ccb	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-KK-A6E3-01A-21D-A30F-05.gdc_hg38.txt	1406f9d664f2a7af2b1372da713b5ccd	141292175	released
248b76de-ba7e-479e-8cb5-2ca1a78eb5b2	jhu-usc.edu_PRAD.HumanMethylation450.7.lvl-3.TCGA-EJ-A46E-01A-31D-A258-05.gdc_hg38.txt	909efeeb6859ba82d9073f00326504d2	141304363	released
ad108d53-af2d-41b2-9664-282e7388c12c	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5765-01A-11D-1578-05.gdc_hg38.txt	f10cf33e84b93fce406c7b42ad9b47e0	141284578	released
d8f44a78-cf31-4c18-b375-7f53f36fb54d	jhu-usc.edu_PRAD.HumanMethylation450.12.lvl-3.TCGA-KK-A6E7-01A-11D-A31M-05.gdc_hg38.txt	1fec8f70d9fab5d49a0316725b5ac5ed	141274764	released
7387978c-d261-4d4b-9a82-8f36f4fffc6c	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-YL-A8HK-01A-11D-A365-05.gdc_hg38.txt	8c11b419446f017732be9bd53946866d	141291660	released
fdeb86e4-1459-4602-9e10-b8b72585b7ca	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9L9-01A-11D-A41L-05.gdc_hg38.txt	0642226cb0551c698ecfdb45e0cf9bcb	141293920	released
5f685c82-5602-4ab8-8f6d-50e2531e5d6c	jhu-usc.edu_PRAD.HumanMethylation450.12.lvl-3.TCGA-HC-A6HX-01A-11D-A31M-05.gdc_hg38.txt	75823b50afea0f9e1a00d3b7dde01a72	141295344	released
5a0c6f8f-cca1-40c4-8af4-d7ffb3a53908	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7786-11A-01D-2116-05.gdc_hg38.txt	fedce978115ee608c204ee980d952b2f	141293178	released
92b876a5-4567-460f-a49b-b078b2600c06	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8SK-01B-21D-A378-05.gdc_hg38.txt	2a4c67a5ce3bfc01537b28e13d863b31	141287451	released
84871d53-80cf-41ed-b9cf-4a8238ec4fdd	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9KY-01A-11D-A41L-05.gdc_hg38.txt	ef00e25b1c56ddd5141b313916b53352	141271668	released
2a8b506b-c419-406d-935d-90f8e2fd3ce9	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8SO-01B-31D-A378-05.gdc_hg38.txt	2775dc48f0ef8713bcdc8f720be74223	141290775	released
e71690b8-e404-4074-a23d-ce190f9f0472	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-M7-A721-01A-12D-A32C-05.gdc_hg38.txt	517fd318388b8cc6afbb480dc7207f09	141268805	released
e4693387-32a3-4bbd-8ec8-7e44242f4e10	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5502-01A-01D-1578-05.gdc_hg38.txt	ea5fadbb4dce26e93a09ba1c7673f0c4	141289536	released
e85ea47b-1446-4d73-9d6f-875949a18b86	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A59V-01A-11D-A29T-05.gdc_hg38.txt	dcb8b8dd172643b0d93be3c839ff766a	141274479	released
a039b330-a05d-4181-82f5-5d187f71f6b2	jhu-usc.edu_PRAD.HumanMethylation450.7.lvl-3.TCGA-KC-A4BO-01A-61D-A258-05.gdc_hg38.txt	33066abbc085eab81861005b7c34c8ad	141314317	released
cf0aa56b-d05b-4367-be07-c42c4a2b0dfe	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-G9-A9S0-01A-11D-A41L-05.gdc_hg38.txt	6a8f085d09fedde8639dd9d22e7280d0	141287252	released
1e8ea12d-86f0-4571-b3bd-d54dccb09d13	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-XQ-A8TA-01A-11D-A365-05.gdc_hg38.txt	784e51311218af5937c35dd43874bff9	141282729	released
25080b72-3b58-4b28-a683-2306532e20ff	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5768-11A-01D-1578-05.gdc_hg38.txt	4e012d6241df2c4991c8acb3c96cebcf	141304264	released
770c5196-5b1c-414a-92f8-c502b8365d1b	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6333-01A-12D-1963-05.gdc_hg38.txt	b9b8315fac92043c7c475b3a1e12248f	141282109	released
165886b2-c70d-4cc6-8e6f-00d6a6c06602	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7327-01A-11D-2116-05.gdc_hg38.txt	2506a7e6190c3fef07c3d045f64df4a8	141288281	released
273eba2b-8015-4d3e-a615-28b1a2721d24	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7818-01A-11D-2116-05.gdc_hg38.txt	099ceb62aaf4a698ce026032d1bd3e00	141287934	released
d6d55be2-c7bd-4955-8e99-d65b0fa7dead	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7B2-01A-12D-A32C-05.gdc_hg38.txt	54ff106dcf38b1cff0e4bf47a0d511e9	141284676	released
db29044b-82ee-43e0-b061-078c82bb40ea	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7782-11A-01D-2116-05.gdc_hg38.txt	be67956a0434066ae4153ebb0a35e818	141292037	released
d59be121-ec49-4127-9b51-85a8df6a581d	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5761-11A-01D-1578-05.gdc_hg38.txt	c74ec8d703f2f924b56b2d02e513d56c	141306135	released
e380e96e-991c-4f6f-baeb-64cb735f7aa4	jhu-usc.edu_PRAD.HumanMethylation450.15.lvl-3.TCGA-VP-A87C-01A-11D-A34V-05.gdc_hg38.txt	f59219365d34797a245b4305486ca957	141277397	released
2478921d-d5f6-4155-9634-b329477281b5	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7821-01A-12D-2116-05.gdc_hg38.txt	4af5f29463723244d1b9eacd0e00f7f7	141285603	released
77719c99-9b8d-4f1b-bb99-40fc471e6363	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-J4-AAU2-01A-11D-A41L-05.gdc_hg38.txt	8f22b5e1ca2d5950fed7c51c1f8cd710	141295707	released
7eb2570a-187e-42ca-a80b-efd21342d1d9	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7792-01A-11D-2116-05.gdc_hg38.txt	3f067bc4f47f4c452de94feab05b89ee	141290000	released
01d40d86-5f71-4ea7-b04d-68e97a508e35	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-EJ-7312-01B-21D-A32C-05.gdc_hg38.txt	c673060a18a0509bca7ae1abd44d3200	141177041	released
79222c4f-64c0-4241-bb8a-f770ebf3339d	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9OA-01A-11D-A41L-05.gdc_hg38.txt	0716af693e459bb3828666374f8b2b4c	141285679	released
7dbebec9-8306-4eea-835d-9735ad2d367e	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67N-01A-11D-A30F-05.gdc_hg38.txt	c4fb345ca6113a262f9e4f62fb03f488	141298716	released
3a9e4fb5-76ee-4f2b-9aff-052c104db958	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9ZK-01A-11D-A41L-05.gdc_hg38.txt	778a6ec1bdf06feeb6995099cbc47d2a	141293680	released
47c33cb1-bce0-42ba-bae9-4789a9749bb5	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-KK-A8IM-01A-11D-A365-05.gdc_hg38.txt	7fd4337f3f2c38d88e411bb85e17af5f	141288692	released
a7e8db1f-9149-44cb-afc3-0aa330a4cf15	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-FC-A66V-01A-21D-A30F-05.gdc_hg38.txt	81289c14fe9957f9340dfc3db0d69b4c	141313957	released
cb6677c4-c890-44b3-8a9b-2d4704d96e1e	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5769-01A-11D-1578-05.gdc_hg38.txt	7dce579cfddafda03a0309da31a4d139	141296290	released
498ddb67-fc46-4772-8a00-cbe6003c1c38	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-EJ-7331-01A-11D-2116-05.gdc_hg38.txt	cf553e6b5d72bb1c5827a7b97d37991f	141289316	released
436b461e-a279-4c6d-b732-8c6c1840fdda	jhu-usc.edu_PRAD.HumanMethylation450.2.lvl-3.TCGA-G9-6336-01A-11D-1787-05.gdc_hg38.txt	ae10cac6b92f354d85a77e44a75d2ef1	141261547	released
